Code,Name,Market,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
092040,아미코젠,KOSDAQ,기타 식품 제조업,제약용 특수효소 및 효소기반 바이오신소재,2013-09-12,12월,표쩌,http://www.amicogen.com,경상남도
083930,아바코,KOSDAQ,특수 목적용 기계 제조업,평판디스플레이제조용장비,2005-10-11,12월,김광현,http://www.avaco.co.kr,대구광역시
149950,아바텍,KOSDAQ,전자부품 제조업,"Glass Slimming & ITO코팅 제품, PDP필터",2012-11-06,12월,박명섭,http://www.avatec.co.kr,대구광역시
036010,아비코전자,KOSDAQ,전자부품 제조업,"인덕터, 저항기",2002-07-03,12월,김창수,http://www.abco.co.kr,경기도
002030,아세아,KOSPI,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",1974-06-03,12월,"이훈범, 오기호",http://asiaholdings.co.kr,서울특별시
183190,아세아시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 몰탈",2013-11-06,12월,"임경태, 김웅종",http://www.asiacement.co.kr,서울특별시
002310,아세아제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매",1988-12-15,12월,"유승환, 이현탁",http://www.asiapaper.co.kr,서울특별시
050860,아세아텍,KOSDAQ,특수 목적용 기계 제조업,"농기계(관리기,SS기, 이앙기) 제조",2010-01-26,06월,"김신길, 김은수 (각자대표)",http://www.asiakor.com,대구광역시
012170,아센디오,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",석탄(점결탄) 판매,1989-12-20,12월,한승일,http://ascendio.co.kr,서울특별시
136410,아셈스,KOSDAQ,플라스틱제품 제조업,핫멜트 접착 필름,2022-02-07,12월,장지상,http://assems.com,부산광역시
246720,아스타,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,MALDI-TOF 질량분석기 기반 진단시스템,2017-03-20,12월,조응준,http://www.astams.com,경기도
450950,아스테라시스,KOSDAQ,의료용 기기 제조업,"피부 미용의료기기 제조, 판매",2025-01-24,12월,서은택,http://asterasys.com,서울특별시
067390,아스트,KOSDAQ,"항공기,우주선 및 부품 제조업",항공기용 부품 제조 및 동체 조립,2014-12-24,12월,김두일,http://www.astk.co.kr,경상남도
159010,아스플로,KOSDAQ,일반 목적용 기계 제조업,"강관, 피팅, 밸브류 등",2021-10-07,12월,강두홍,http://www.asflow.com,경기도
127710,아시아경제,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",광고 및 콘텐츠,2015-07-31,12월,"장범식, 마영민(각자대표)",http://www.asiae.co.kr,서울특별시
267850,아시아나IDT,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT 서비스, IT 솔루션",2018-11-23,12월,김응철,http://www.asianaidt.com,서울특별시
020560,아시아나항공,KOSPI,항공 여객 운송업,"항공운송(여객운송,화물운송)/항공기 제조,정비수리",2008-03-28,12월,송보영,http://www.flyasiana.com,서울특별시
154030,아시아종묘,KOSDAQ,작물 재배업,종자,2018-02-12,09월,류경오,http://www.asiaseed.kr,서울특별시
227610,아우딘퓨쳐스,KOSDAQ,기타 화학제품 제조업,"기초화장품, 마스크팩 등",2017-07-12,12월,"최영욱, 나현수(각자대표)",http://www.outinco.com,서울특별시
331740,아우토크립트,KOSDAQ,소프트웨어 개발 및 공급업,자동차 사이버보안 소프트웨어 및 솔루션,2025-07-15,12월,"이석우, 김덕수(각자대표이사)",http://autocrypt.co.kr/,서울특별시
143160,아이디스,KOSDAQ,통신 및 방송 장비 제조업,"영상보안장치(DVR,NVR,IP-Camera 등)",2011-09-26,12월,김영달,http://www.idisglobal.com,대전광역시
054800,아이디스홀딩스,KOSDAQ,기타 전문 서비스업,비금융지주회사,2001-09-27,12월,김영달,http://www.idisholdings.co.kr,대전광역시
332370,아이디피,KOSDAQ,컴퓨터 및 주변장치 제조업,"카드인쇄용 프린터, 카드인쇄용 리본",2020-08-24,12월,노현철,http://www.idp-corp.com,서울특별시
066430,아이로보틱스,KOSDAQ,기타 전문 도매업,"VCI,LDPE필름 외",2002-12-24,12월,김형모,http://www.yom.or.kr,경상남도
122900,아이마켓코리아,KOSPI,상품 종합 도매업,B2B 전자상거래,2010-07-30,12월,김학재,http://www.imarketkorea.com,서울특별시
339950,아이비김영,KOSDAQ,일반 교습 학원,"오프라인 학원, 온라인강의",2019-12-24,12월,김석철,http://www.kimyoung.co.kr,서울특별시
469750,아이비젼웍스,KOSDAQ,특수 목적용 기계 제조업,이차전지 검사시스템 및 검사시스템 설치셋업용역,2024-09-03,12월,길기재,http://www.ivw.co.kr/kor/main/,대전광역시
460470,아이빔테크놀로지,KOSDAQ,사진장비 및 광학기기 제조업,"생체현미경, CRO 서비스",2024-08-06,12월,김필한,http://www.ivimtech.com,대전광역시
099190,아이센스,KOSDAQ,의료용 기기 제조업,"혈당측정스트립, 혈당측정기기 등",2013-01-30,12월,"차근식, 남학현(각자 대표이사)",http://www.i-sens.com,서울특별시
461300,아이스크림미디어,KOSDAQ,소프트웨어 개발 및 공급업,"교육출판, 커머스, 연수",2024-08-30,12월,"허주환, 현준우(각자대표)",http://www.i-screammedia.com,경기도
289010,아이스크림에듀,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업",아이스크림홈런,2019-07-11,12월,박기석,http://www.i-screamedu.co.kr,서울특별시
214430,아이쓰리시스템,KOSDAQ,전자부품 제조업,"적외선 영상센서, 엑스레이 영상센서",2015-07-30,12월,정한,http://www.i3system.com,대전광역시
040910,아이씨디,KOSDAQ,특수 목적용 기계 제조업,"건식세정기,LCD,반도체 장비,광정보통신 부품,장비 제조,연구개발,용역 서비스,수출입",2011-08-05,12월,이승호,http://www.icd.co.kr,경기도
368600,아이씨에이치,KOSDAQ,전자부품 제조업,스마트기기용 필름형 안테나,2022-07-29,12월,김영훈,http://www.ch-ich.com,경기도
456010,아이씨티케이,KOSDAQ,반도체 제조업,"PUF반도체,보안솔루션(보안반도체,정보통신모듈기기,정보통신용반도체) 제조,개발",2024-05-17,12월,이정원,http://www.ictk.com,서울특별시
052860,아이앤씨,KOSDAQ,반도체 제조업,지상파 DMB용 수신칩(모바일 TV용 SoC),2009-10-06,12월,박창일,http://www.inctech.co.kr,경기도
464500,아이언디바이스,KOSDAQ,반도체 제조업,스마트폰용 오디오 앰프 반도체 Soc,2024-09-23,12월,박기태,http://www.irondevice.com/index.html,서울특별시
010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업","타일,위생도기,콘크리트파일,P.C관,침목 제조,도매",1986-01-27,12월,"남병옥, 허필식, 배기문",http://www.isdongseo.co.kr,서울특별시
212710,아이에스티이,KOSDAQ,반도체 제조업,반도체 제조용 장비,2025-02-12,12월,조창현,http://iste.co.kr/,경기도
038880,아이에이,KOSDAQ,전자부품 제조업,"반도체 및 모듈, 제어기",2000-04-27,12월,최동철(단독대표이사),http://www.ia-inc.kr,경기도
307180,아이엘,KOSDAQ,전구 및 조명장치 제조업,LED용 실리콘렌즈 외,2018-12-21,12월,송성근,http://il.co.kr,충청남도
403810,아이엘커누스,KONEX,전자부품 제조업,IoT 스마트제어솔루션,2025-11-18,12월,지정석,http://www.conus.kr/,제주특별자치도
101390,아이엠,KOSDAQ,전자부품 제조업,휴대폰카메라모듈 등,2008-07-23,12월,김태동,http://www.im2006.com,경기도
461030,아이엠비디엑스,KOSDAQ,자연과학 및 공학 연구개발업,"알파리퀴드ⓡ 100, 알파리퀴드ⓡ HRR, 알파리퀴드ⓡ 디텍트, 알파리퀴드ⓡ 스크리닝",2024-04-03,12월,김태유,http://www.imbdx.com/,서울특별시
456570,아이엠지티,KONEX,의료용품 및 기타 의약 관련제품 제조업,치료용 집속초음파 기기,2023-07-19,12월,"이학종, 손건호 (각자 대표이사)",http://www.imgt.co.kr/,경기도
451220,아이엠티,KOSDAQ,특수 목적용 기계 제조업,건식세정 장비 및 EUV Mask Baking Laser,2023-10-10,12월,최재성,http://www.imt-c.co.kr/kor/,경기도
447690,아이오바이오,KONEX,의료용 기기 제조업,정량광형광기술을 활용한 구강질환 진단검사 의료기기,2022-12-28,12월,윤홍철,http://www.aiobio.co.kr/,서울특별시
090150,아이윈,KOSDAQ,자동차 신품 부품 제조업,시트히터,2006-10-20,12월,"신규진, 조병호(각자대표이사)",http://www.kwangjinwintec.com,부산광역시
123010,아이윈플러스,KOSDAQ,전자부품 제조업,이미지센서 패키징,2016-07-20,12월,배세현,http://www.optopac.com,충청북도
031310,아이즈비전,KOSDAQ,전기 통신업,"홈쇼핑(아이즈홈쇼핑), 국제전화(아이즈텔), 가정용유무선 전화기판매(TopPhone)",1997-07-25,12월,"김상우 , 안필성(각자 대표이사)",http://www.eyesvision.com,서울특별시
462980,아이지넷,KOSDAQ,기타 정보 서비스업,"보험 서비스 어플리케이션, 기업용 보험 솔루션",2025-02-04,12월,"김창균, 김지태",,서울특별시
185490,아이진,KOSDAQ,자연과학 및 공학 연구개발업,"당뇨성망막병증 치료제, 욕창치료제, 대상포진백신, 코로나19 예방백신 등",2015-11-16,12월,최석근,http://www.eyegene.co.kr,경기도
059100,아이컴포넌트,KOSDAQ,전자부품 제조업,액정평판디스플레이용 플라스틱 박판필름 제조업,2008-12-16,12월,김양국,http://www.i-components.co.kr,경기도
149010,아이케이세미콘,KONEX,반도체 제조업,비메모리 반도체,2014-11-14,12월,윤경덕,http://www.iksemi.com,서울특별시
262840,아이퀘스트,KOSDAQ,소프트웨어 개발 및 공급업,"패키지 ERP, 구축형 ERP 등",2021-02-05,12월,"김순모,박원일(각자대표)",http://www.iquest.co.kr,서울특별시
175250,아이큐어,KOSDAQ,의약품 제조업,"플라스타, 의약 및 의약외품 패취등, 마스크팩, 화장품 기초라인",2018-07-12,12월,이영석,http://icure.co.kr,서울특별시
052460,아이크래프트,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","인터넷핵심망(CCR,MCR,NAS등)",2005-01-03,12월,"박우진, 서익수(각자 대표이사)",http://www.icraft21.com,서울특별시
119830,아이텍,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",비메모리 반도체 테스트,2010-10-26,12월,이장혁,http://www.iteksemi.com,경기도
052770,아이톡시,KOSDAQ,소프트웨어 개발 및 공급업,게임,2002-08-22,12월,"전봉규, 최치경(각자대표)",http://www.itoxi.co.kr,서울특별시
124500,아이티센글로벌,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",시스템통합 및 IT서비스,2014-12-23,12월,강진모,http://www.itcen.co.kr,경기도
031820,아이티센씨티에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템(네트웍) 구축/데이터통신장비(모뎀,먹스),종합네트워크시스템 제조,설치,유지보수",1997-02-12,12월,권창완,http://www.comtec.co.kr,경기도
010280,아이티센엔텍,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","클라우드,시스템통합(SI),네트워크 설계 및 구축,시스템운영(SM)",2000-04-14,12월,신장호,http://www.itcenentec.com,경기도
243870,아이티센코어,KONEX,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","건설ERP, 내부통제솔루션, 공간관리솔루션, 소프트웨어 개발 및 공급 자문/ IT 컨설팅 外",2016-10-31,12월,김우성,http://www.goodcen.com,경기도
232830,아이티센피엔에스,KOSDAQ,소프트웨어 개발 및 공급업,"디지털 금융 서비스 구축, 모바일 보안솔루션, 생체인증 전자서명",2023-06-29,12월,한상욱,http://www.secucen.com/,경기도
372800,아이티아이즈,KOSDAQ,소프트웨어 개발 및 공급업,"디지털금융솔루션 제공 및 AI, Big Data 서비스, 클라우드 통합 플랫폼 (GURMWI)",2021-11-11,12월,이성남,http://www.iteyes.co.kr/,서울특별시
084850,아이티엠반도체,KOSDAQ GLOBAL,전자부품 제조업,배터리 보호회로,2019-11-07,12월,나혁휘,http://www.it-m.co.kr,충청북도
309710,아이티켐,KOSDAQ,기초 의약물질 제조업,"원료의약품, 의약품중간체 및 전자재료 등",2025-08-07,12월,김인규,http://itchem.co.kr/home/main.php,충청북도
114840,아이패밀리에스씨,KOSDAQ,기타 화학제품 제조업,"색조화장품 브랜드 `롬앤(Rom&nd)', IT기반 웨딩서비스 브랜드 `아이웨딩`",2021-10-28,12월,"김태욱, 김성현",http://www.ifamily.co.kr,서울특별시
027360,아주IB투자,KOSDAQ,기타 금융업,,2018-11-21,12월,김지원,http://www.ajuib.co.kr,서울특별시
139990,아주스틸,KOSPI,1차 철강 제조업,"프리미엄 가전용 고품질 컬러강판, 건자재 등",2021-08-20,12월,이현식,http://www.ajusteel.com,경상북도
032080,아즈텍WB,KOSDAQ,"섬유제품 염색, 정리 및 마무리 가공업",직물,2000-10-26,12월,허 재 명,http://www.aztechwb.com,부산광역시
013310,아진산업,KOSDAQ,자동차 신품 부품 제조업,자동차 차체 부품,2015-12-22,12월,서중호,http://www.wamc.co.kr,경상북도
059120,아진엑스텍,KOSDAQ,반도체 제조업,"전자집적회로, 모션제어칩",2014-07-24,12월,김창호,http://www.ajinextek.com,대구광역시
009320,아진전자부품,KOSPI,자동차 신품 부품 제조업,자동차 전장부품,1989-08-25,12월,"서중호,문종은",http://www.dwecc.com,전북특별자치도
203690,아크솔루션스,KOSDAQ,"펄프, 종이 및 판지 제조업",화장품,2014-09-30,12월,오윤호,http://www.spherepower.co.kr,서울특별시
158430,아톤,KOSDAQ,소프트웨어 개발 및 공급업,"모바일금융솔루션, mOTP 개발",2019-10-17,12월,"김종서, 우길수(각자 대표이사)",http://www.atoncorp.com,서울특별시
200350,아티스트스튜디오,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",드라마 제작,2021-12-30,12월,안형조,http://www.artiststudio.co.kr,서울특별시
321820,아티스트컴퍼니,KOSDAQ,소프트웨어 개발 및 공급업,빅데이터/인공지능 마케팅플랫폼 및 데이터플랫폼,2021-02-03,12월,황경주,http://www.widerplanet.com,서울특별시
149300,아퓨어스,KONEX,자연과학 및 공학 연구개발업,"실험동물, 연구용피부 및 연구용세포, 연구용역",2019-09-03,12월,최선덕,http://www.apures.com,경기도
102950,아하,KONEX,전자부품 제조업,"전자칠판, 전자교탁 등",2022-11-30,12월,엄창옥,http://www.i-aha.com,경기도
001540,안국약품,KOSDAQ,의약품 제조업,"그랑파제, 토비콤-S",2000-06-15,12월,"어진, 박인철 (각자 대표)",http://www.ahn-gook.com,경기도
053800,안랩,KOSDAQ,소프트웨어 개발 및 공급업,바이러스백신 프로그램,2001-09-13,12월,강석균,http://www.ahnlab.com,경기도
251280,안지오랩,KONEX,자연과학 및 공학 연구개발업,신약개발 및 체지방 감소 건강기능식품,2016-10-25,12월,김민영,http://www.angiolab.co.kr,대전광역시
065660,안트로젠,KOSDAQ,기타 전문 도매업,줄기세포치료제,2016-02-15,12월,"이성구, 김미형(각자대표)",http://www.anterogen.com,서울특별시
297570,알로이스,KOSDAQ,통신 및 방송 장비 제조업,안드로이드 OTT 멀티미디어 디바이스,2018-07-20,12월,신정관,http://www.aloys.co.kr,경기도
001780,알루코,KOSPI,1차 비철금속 제조업,"알루미늄제품,샷시 제조",2007-06-07,12월,박진우,http://www.aluko.co.kr,대전광역시
260660,알리코제약,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,완제 의약품,2018-02-12,12월,이항구,http://www.arlico.co.kr,서울특별시
354320,알멕,KOSDAQ,1차 비철금속 제조업,알루미늄 압출 제품,2023-06-30,12월,신상호,http://www.almac.co.kr,경상남도
361570,알비더블유,KOSDAQ,오디오물 출판 및 원판 녹음업,음반 및 음원 등(콘텐츠),2021-11-22,12월,"김진우, 김도훈",http://www.rbbridge.com,서울특별시
131370,알서포트,KOSDAQ,소프트웨어 개발 및 공급업,"원격지원,제어 솔루션",2011-01-05,12월,서형수,http://www.rsupport.com,서울특별시
140670,알에스오토메이션,KOSDAQ,전자부품 제조업,"모션제어기, 드라이브, 에너지제어장치",2017-08-11,12월,강덕현,http://www.rsautomation.co.kr,경기도
096610,알에프세미,KOSDAQ,반도체 제조업,"ECM Chip, TVS Diode, Driver IC, LED Module, LED",2007-11-20,12월,반재용,http://www.rfsemi.co.kr,전북특별자치도
061040,알에프텍,KOSDAQ,통신 및 방송 장비 제조업,"핸드폰 충전기, 핸즈프리",2002-05-16,12월,이진형,http://www.rftech.co.kr,경기도
148250,알엔투테크놀로지,KOSDAQ,전자부품 제조업,"이동통신부품(커플러), 의료기기용기판, 파우더",2016-06-22,12월,"성영철, 조서용 (각자대표)",http://www.rn2.co.kr,경기도
347860,알체라,KOSDAQ,소프트웨어 개발 및 공급업,"얼굴인식 AI, 이상상황 감지 AI 등",2020-12-21,12월,황영규,http://www.alchera.ai,경기도
196170,알테오젠,KOSDAQ GLOBAL,자연과학 및 공학 연구개발업,바이오시밀러 및 바이오베터,2014-12-12,12월,박순재,http://www.alteogen.com,대전광역시
123750,알톤,KOSDAQ,그외 기타 운송장비 제조업,전기 및 일반자전거 등,2010-07-02,12월,김신성,http://www.altonsports.co.kr,경기도
459550,알트,KOSDAQ,통신 및 방송 장비 제조업,"시니어폰 및 키즈폰, 셋탑박스",2025-11-17,12월,이상수,http://www.altech.kr/,경기도
085810,알티캐스트,KOSDAQ,소프트웨어 개발 및 공급업,"디지털 방송용 소프트웨어(셋톱박스용 미들웨어 등), CAS(수신제한시스템)",2013-12-06,12월,"정집훈,정욱재(각자 대표)",http://www.alticast.co.kr,서울특별시
043100,알파녹스,KOSDAQ,의료용 기기 제조업,"가정용 온열치료기, 의료기구",2000-08-08,12월,문성민,http://www.solco.co.kr,경기도
117670,알파칩스,KOSDAQ,반도체 제조업,시스템 반도체 개발,2010-09-17,12월,윤석원,http://www.alpha-holdings.co.kr,경기도
314140,알피바이오,KOSDAQ,의약품 제조업,연질캡슐 제형의 의약품 및 건강기능식품,2022-09-29,12월,윤재훈,http://rpskorea.com,서울특별시
291650,압타머사이언스,KOSDAQ,자연과학 및 공학 연구개발업,압타머기반 신약개발 및 진단제품 개발,2020-09-16,12월,정집훈,http://www.aptsci.com,경기도
293780,압타바이오,KOSDAQ,자연과학 및 공학 연구개발업,"용역매출, 유전자전달체, 압타머연구용시약",2019-06-12,12월,이수진,http://www.aptabio.com,경기도
018250,애경산업,KOSPI,기타 화학제품 제조업,"Age 20's,루나, 트리오, 2080치약, 순샘, 제트 등",2018-03-22,12월,"채동석, 김상준",http://www.aekyung.co.kr,서울특별시
161000,애경케미칼,KOSPI,기초 화학물질 제조업,무수프탈산 등,2012-09-17,12월,표경원,http://www.aekyungchemical.co.kr,서울특별시
390110,애니메디솔루션,KONEX,의료용 기기 제조업,"맞춤형 수술솔루션(시뮬레이터, 수술가이드, 보형물)",2022-12-21,12월,김국배,http://www.anymedi.com/,경기도
310200,애니플러스,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송통신사업,2018-12-21,12월,전승택,http://www.aniplustv.com,서울특별시
179530,애드바이오텍,KOSDAQ,의약품 제조업,"동물용약품,영양제,단미사료(네오폐녹스),보조사료 제조,도매/식품첨가물,화장품 도소매,무역",2022-01-24,12월,김동현,,강원특별자치도
397810,애드포러스,KOSDAQ,광고업,모바일 광고 플랫폼,2025-08-22,12월,이은현,http://www.adforus.co.kr,서울특별시
900100,애머릿지,KOSDAQ,자동차 부품 및 내장품 판매업,인터모달 신생 및 재생타이어,2010-04-21,12월,이지훈,http://ameridgecorp.com,미국
052790,액토즈소프트,KOSDAQ,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임,2001-08-14,12월,구오하이빈(Guo Haibin),http://www.actoz.com,서울특별시
290740,액트로,KOSDAQ,전자부품 제조업,모바일용 액츄에이터 및 조립자동화 설비,2018-08-28,12월,하동길,http://www.actro.co.kr,경기도
238090,앤디포스,KOSDAQ,플라스틱제품 제조업,"TSP용 양면 테이프, 윈도우 필름",2016-10-12,12월,"권오빈, 김성진(각자 대표이사)",http://www.ndfos.com,충청북도
092600,앤씨앤,KOSDAQ,반도체 제조업,차량용 블랙박스 / 영상처리용 시스템반도체,2007-06-26,12월,최종현,http://nc-and.com,경기도
129890,앱코,KOSDAQ,컴퓨터 및 주변장치 제조업,"게이밍기어, 뉴라이프가전 등",2020-12-02,12월,오광근,http://www.abko.co.kr,서울특별시
174900,앱클론,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,항체의약품,2017-09-18,12월,이종서,http://www.abclon.com,서울특별시
109960,앱토크롬,KOSDAQ,기타 전문 도매업,"모바일게임 퍼블리싱, 바이오의약품 연구개발업 및 판매, 생산설비 및 연구장비의 대여 및 판매",2009-11-13,12월,김정출,http://www.aprogen-hng.com,경기도
270520,앱튼,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업",지열냉난방시스템,2017-08-22,12월,김재섭,http://geolitenergy.com/,경기도
255440,야스,KOSDAQ,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원",2017-09-29,12월,강경인,http://www.yasoled.com,경기도
030960,양지사,KOSDAQ,인쇄 및 인쇄관련 산업,다이어리,1996-10-24,06월,이현,http://www.yangjisa.com,경기도
102120,어보브반도체,KOSDAQ,반도체 제조업,"반도체,전자제품,마이크로컨트롤라",2009-06-05,12월,"최원, 김경호(각자대표이사)",http://abov.co.kr,충청북도
238120,얼라인드,KOSDAQ,사진장비 및 광학기기 제조업,"자동세포카운팅시스템, 생체조직투명화시스템, 디지털세포이미징시스템",2016-11-03,12월,정연철,http://www.alignedgenetics.co.kr,경기도
224810,엄지하우스,KONEX,실내건축 및 건축마무리 공사업,"실내건축업, 분양공사 및 디자인 설계",2015-10-21,12월,"정재호, 정석환(각자대표)",http://www.eomjihouse.co.kr,서울특별시
019990,에너토크,KOSDAQ,일반 목적용 기계 제조업,전동액츄에이터,2006-02-01,12월,이충열,http://www.enertork.com,경기도
011090,에넥스,KOSPI,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매",1995-07-08,12월,박진규,http://www.enex.co.kr,서울특별시
435570,에르코스,KOSDAQ,도시락 및 식사용 조리식품 제조업,"영유아식, 고령친화식품, 식물기반 대체식품",2025-02-28,12월,김슬기,http://www.ercohs.com,대전광역시
270660,에브리봇,KOSDAQ,가정용 기기 제조업,"물걸레 로봇청소기, 흡입형 로봇청소기",2021-07-28,12월,정우철,,경기도
038680,에스넷,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네트워크장비 설치 및 납품, 유지보수",2000-04-27,12월,"박효대, 이남작 (각자대표)",http://www.snetsystems.co.kr,서울특별시
137310,에스디바이오센서,KOSPI,의료용 기기 제조업,STANDARD Q 항원/항체 진단키트(COVID-19 진단키트),2021-07-16,12월,이효근,http://sdbiosensor.co.kr/,경기도
217480,에스디생명공학,KOSDAQ,기타 화학제품 제조업,"마스크팩, 기초화장품",2017-03-02,12월,백인영,http://sdbiotech.co.kr,서울특별시
121890,에스디시스템,KOSDAQ,전자부품 제조업,"요금징수시스템, 지능형교통시스템,하이패스단말기",2010-07-16,12월,박봉용,http://www.sdsystem.co.kr,경기도
304360,에스바이오메딕스,KOSDAQ,의약품 제조업,줄기세포 치료제 연구 및 개발,2023-05-04,12월,강세일,http://www.sbiomedics.com/,서울특별시
389500,에스비비테크,KOSDAQ,일반 목적용 기계 제조업,"베어링, 감속기",2022-10-17,12월,"류재완, 송진웅(각자 대표이사)",http://www.sbb.co.kr/,경기도
042110,에스씨디,KOSDAQ,가정용 기기 제조업,전자렌지용 MOTOR 및 냉장고용 TIMER,2000-07-13,12월,오길호,http://www.sscd.co.kr,경기도
298060,에스씨엠생명과학,KOSDAQ,의약품 제조업,세포치료제,2020-06-17,12월,김유정,http://www.scmlifescience.com,인천광역시
065420,에스아이리소스,KOSDAQ,기타 화학제품 제조업,유연탄,2002-08-22,12월,Ten Sun Ok(전순옥),http://www.siresource.co.kr,서울특별시
270210,에스알바이오텍,KONEX,기타 화학제품 제조업,화장품 제조 및 유통,2017-06-15,12월,이소형,,경기도
103230,에스앤더블류,KOSDAQ,일반 목적용 기계 제조업,"디젤엔진부품, 산업부품, 단조품",2009-08-05,12월,정우진,http://www.snwcorp.com,부산광역시
260970,에스앤디,KOSDAQ,기타 식품 제조업,"일반기능식품소재, 건강기능식품소재",2021-09-29,12월,여경목,http://www.isnd.co.kr,충청북도
101490,에스앤에스텍,KOSDAQ,전자부품 제조업,블랭크마스크,2009-04-14,12월,정수홍,http://www.snstech.co.kr,대구광역시
095910,에스에너지,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",2007-10-16,12월,홍성민,http://www.s-energy.co.kr,경기도
275630,에스에스알,KOSDAQ,소프트웨어 개발 및 공급업,"취약점 진단 솔루션, 모의해킹 컨설팅",2018-08-06,12월,고필주,http://www.ssrinc.co.kr,서울특별시
031330,에스에이엠티,KOSDAQ,기계장비 및 관련 물품 도매업,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업",2000-05-23,12월,박두진,http://www.isamt.com,서울특별시
060540,에스에이티,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","교통관련장비(고정식축중기, 이동식축중기 등)",2006-11-28,12월,정성원,http://www.satech.co.kr,경기도
056190,에스에프에이,KOSDAQ GLOBAL,특수 목적용 기계 제조업,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기",2001-12-18,12월,김영민,http://www.sfa.co.kr,경기도
0008Z0,에스엔시스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","파워솔루션, 에코솔루션, 운항제어솔루션, MRO 솔루션",2025-08-19,12월,배재혁,http://www.snsys.net,경기도
005850,에스엘,KOSPI,자동차 신품 부품 제조업,"자동차부품(자동차램프, 전동화부품, 전자부품) 제조, 판매",1988-11-08,12월,"이성엽,정문호",http://www.slworld.com,대구광역시
246250,에스엘에스바이오,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업","의약품 품질관리, 신약개발지원, 체외진단기기",2023-10-20,12월,이영태,http://www.slabs.co.kr,경기도
041510,에스엠,KOSDAQ GLOBAL,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리",2000-04-27,12월,"장철혁, 탁영준",http://smentertainment.com,서울특별시
010580,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조",1994-12-27,12월,"유병선, 최세환(각자대표)",http://www.smbexel.com,충청남도
460870,에스엠씨지,KOSDAQ,유리 및 유리제품 제조업,화장품 유리용기,2025-03-07,12월,최승호,http://www.somangglass.co.kr,경기도
007820,에스엠코어,KOSDAQ,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비",2011-11-08,12월,조재관,http://www.smck.com,서울특별시
464080,에스오에스랩,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",산업용 및 차량용 라이다(LiDAR),2024-06-25,12월,정지성,http://soslab.co,광주광역시
109610,에스와이,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",샌드위치 패널,2015-12-29,12월,"홍성부, 김성덕 (공동대표이사)",http://www.sypanel.com,경기도
365330,에스와이스틸텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",데크플레이트,2023-11-13,12월,홍성균,http://systeeltech.com/,충청북도
012750,에스원,KOSPI,"경비, 경호 및 탐정업","부가통신 서비스(경비),안전관리용역,CCTV카메라",1996-01-30,12월,"남궁범, 하나오카 타쿠로",http://www.s1.co.kr,서울특별시
